               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  18,            0.051869,            0.055047,            0.011473,             0.53912,             0.76107,             0.73828,             0.42961,            0.057153,            0.021393,           0.0059612,            0.008878,            0.008878,            0.008878
                  19,            0.052103,            0.051836,            0.011957,             0.54988,             0.76852,             0.71736,             0.40807,            0.051624,            0.022703,           0.0065655,            0.008812,            0.008812,            0.008812
                  20,            0.050896,             0.04982,            0.011215,             0.68705,               0.773,             0.77495,             0.47747,            0.049425,             0.02177,            0.005817,            0.008746,            0.008746,            0.008746
                  21,            0.048418,            0.052593,            0.010721,             0.67193,             0.77583,             0.71132,             0.45914,            0.055394,            0.020833,           0.0050457,             0.00868,             0.00868,             0.00868
                  22,            0.046805,            0.047937,           0.0095459,             0.62015,             0.82835,              0.7192,             0.49472,            0.049579,            0.020458,           0.0042664,            0.008614,            0.008614,            0.008614
                  23,            0.046152,            0.048667,            0.010454,             0.73243,             0.74815,             0.78062,             0.47173,            0.045903,            0.021152,           0.0048866,            0.008548,            0.008548,            0.008548
                  24,            0.045472,            0.050497,            0.008574,             0.92335,             0.79173,             0.86265,             0.49126,            0.043663,            0.020655,           0.0046881,            0.008482,            0.008482,            0.008482
                  25,            0.043359,            0.045269,           0.0091468,             0.45952,              0.8463,             0.69438,             0.38763,            0.048959,             0.02187,           0.0041808,            0.008416,            0.008416,            0.008416
                  26,            0.044526,            0.048054,           0.0088423,             0.70902,             0.71286,              0.7905,             0.49527,            0.046177,            0.022839,           0.0056946,             0.00835,             0.00835,             0.00835
                  27,            0.045693,            0.045304,           0.0085519,              0.8154,             0.76486,             0.82414,             0.44513,            0.046622,            0.022347,           0.0040621,            0.008284,            0.008284,            0.008284
                  28,            0.042156,            0.047786,           0.0072638,             0.54443,              0.7463,             0.70144,             0.42332,            0.044719,            0.022977,           0.0045742,            0.008218,            0.008218,            0.008218
                  29,            0.041801,            0.045028,           0.0095947,             0.69989,             0.73889,             0.76233,             0.47801,            0.051955,            0.022133,           0.0048494,            0.008152,            0.008152,            0.008152
                  30,            0.041722,            0.046372,           0.0081448,             0.58562,             0.70926,             0.71476,             0.50237,            0.046631,            0.022589,           0.0043648,            0.008086,            0.008086,            0.008086
                  31,            0.039777,            0.043914,           0.0080195,             0.86019,             0.77152,             0.87163,             0.60727,            0.041809,            0.023151,           0.0051121,             0.00802,             0.00802,             0.00802
                  32,            0.039117,            0.044621,           0.0072109,             0.75504,             0.73028,             0.80212,             0.45092,            0.045369,            0.023542,            0.004604,            0.007954,            0.007954,            0.007954
                  33,            0.037229,              0.0468,           0.0076215,             0.79479,              0.7613,             0.81383,             0.45383,            0.045102,            0.023964,           0.0040827,            0.007888,            0.007888,            0.007888
                  34,            0.038544,            0.047181,           0.0074759,             0.62219,              0.7895,             0.78719,              0.4987,             0.04461,            0.025105,           0.0045021,            0.007822,            0.007822,            0.007822
                  35,            0.037981,            0.046387,           0.0067943,             0.59092,             0.81167,             0.80999,             0.57888,            0.044228,            0.023784,           0.0035442,            0.007756,            0.007756,            0.007756
                  36,            0.037487,            0.047305,           0.0077087,             0.72666,             0.75727,             0.83466,             0.58547,            0.042655,            0.023964,           0.0038733,             0.00769,             0.00769,             0.00769
                  37,            0.035346,            0.043502,            0.007633,             0.55774,             0.74277,             0.75634,             0.50182,            0.044043,             0.02686,           0.0062485,            0.007624,            0.007624,            0.007624
                  38,            0.035555,            0.046319,           0.0073275,             0.79638,             0.77051,             0.82674,              0.5206,              0.0455,            0.021911,            0.003475,            0.007558,            0.007558,            0.007558
                  39,            0.037571,            0.042393,           0.0075593,             0.85576,             0.75295,             0.85046,             0.50356,            0.044328,            0.023674,           0.0046326,            0.007492,            0.007492,            0.007492
                  40,            0.037513,            0.046084,           0.0065573,             0.86776,             0.76775,             0.84831,              0.6081,            0.043527,            0.023082,           0.0049301,            0.007426,            0.007426,            0.007426
                  41,            0.036773,            0.042742,           0.0061102,              0.8504,                0.73,             0.82226,             0.54402,            0.048717,            0.023147,           0.0051292,             0.00736,             0.00736,             0.00736
                  42,             0.03641,            0.043682,           0.0064698,             0.74217,             0.74142,             0.82946,              0.5766,            0.046624,             0.02319,            0.004929,            0.007294,            0.007294,            0.007294
                  43,            0.036828,            0.043751,           0.0072478,             0.80792,             0.70769,             0.81771,             0.57378,            0.045077,            0.024074,           0.0053947,            0.007228,            0.007228,            0.007228
                  44,            0.036331,            0.041828,            0.005755,             0.86081,             0.81111,             0.86238,             0.60233,            0.041026,            0.024426,            0.005563,            0.007162,            0.007162,            0.007162
                  45,            0.034472,            0.041789,           0.0064968,             0.71465,             0.81111,             0.81829,             0.50971,             0.04416,            0.025406,           0.0062851,            0.007096,            0.007096,            0.007096
                  46,            0.035286,            0.044252,           0.0072167,             0.91818,             0.82598,             0.86567,             0.51594,            0.040441,            0.025607,             0.00588,             0.00703,             0.00703,             0.00703
                  47,             0.03611,            0.044903,           0.0073952,             0.94318,             0.77551,             0.85174,             0.58506,             0.04064,            0.024253,           0.0056374,            0.006964,            0.006964,            0.006964
                  48,            0.034443,            0.041766,           0.0063928,             0.90173,             0.76946,             0.85552,             0.56717,             0.04176,             0.02309,           0.0055996,            0.006898,            0.006898,            0.006898
                  49,            0.035081,            0.041928,           0.0059685,             0.80628,             0.76771,             0.84974,             0.45439,            0.043159,            0.024007,           0.0054714,            0.006832,            0.006832,            0.006832
                  50,            0.033744,            0.041965,           0.0060112,              0.8779,              0.7596,              0.8676,             0.55754,             0.04033,            0.021915,           0.0042732,            0.006766,            0.006766,            0.006766
                  51,            0.035744,            0.044022,           0.0065461,             0.77378,             0.81111,             0.87276,               0.605,            0.036272,            0.022306,           0.0041851,              0.0067,              0.0067,              0.0067
                  52,            0.032817,            0.038721,           0.0061269,             0.77277,             0.80642,             0.84279,             0.61407,            0.039606,            0.022029,           0.0038023,            0.006634,            0.006634,            0.006634
                  53,            0.032748,            0.042052,            0.005852,             0.79539,             0.77788,              0.8822,             0.60771,            0.038935,            0.023662,           0.0041645,            0.006568,            0.006568,            0.006568
                  54,            0.031846,            0.040009,           0.0058764,             0.83663,             0.82894,             0.89604,             0.61054,            0.038885,            0.023335,           0.0042315,            0.006502,            0.006502,            0.006502
                  55,            0.033507,            0.040347,           0.0057172,              0.7286,             0.79811,             0.83706,             0.63743,            0.039046,            0.023491,           0.0038504,            0.006436,            0.006436,            0.006436
                  56,            0.032101,            0.038953,           0.0068086,             0.75563,             0.83365,             0.85535,             0.61165,            0.037887,            0.024298,           0.0038309,             0.00637,             0.00637,             0.00637
                  57,            0.030149,            0.040807,            0.006763,             0.71715,             0.83585,              0.8746,             0.61207,            0.038737,            0.022911,           0.0037766,            0.006304,            0.006304,            0.006304
                  58,            0.032201,            0.038472,           0.0061643,             0.68321,             0.83943,             0.83478,             0.60869,            0.041079,            0.022564,           0.0037136,            0.006238,            0.006238,            0.006238
                  59,            0.031189,            0.038486,           0.0067777,             0.79446,             0.83148,             0.90181,             0.64174,             0.03929,             0.02246,           0.0034647,            0.006172,            0.006172,            0.006172
                  60,             0.03207,            0.040819,           0.0056974,             0.83415,             0.83721,             0.89712,             0.64676,            0.037904,            0.023226,           0.0031282,            0.006106,            0.006106,            0.006106
                  61,            0.030686,            0.040788,           0.0071271,             0.83722,             0.83648,             0.88279,             0.63719,            0.037893,            0.024369,           0.0033371,             0.00604,             0.00604,             0.00604
                  62,             0.03097,            0.040781,           0.0061681,             0.78238,             0.79514,             0.84885,             0.60598,            0.037989,            0.025307,           0.0037949,            0.005974,            0.005974,            0.005974
                  63,            0.030771,            0.039413,           0.0061217,             0.74059,             0.82407,             0.86138,             0.62849,            0.038838,            0.024139,           0.0045639,            0.005908,            0.005908,            0.005908
                  64,             0.03046,            0.037587,           0.0073661,             0.78412,             0.81797,             0.88623,             0.64976,            0.036189,            0.024372,           0.0068642,            0.005842,            0.005842,            0.005842
                  65,            0.027939,             0.03955,           0.0060451,             0.79093,             0.79493,              0.8704,             0.62261,            0.038107,            0.023711,           0.0095032,            0.005776,            0.005776,            0.005776
                  66,            0.029459,             0.04099,           0.0057903,             0.80174,             0.79361,             0.84293,             0.59856,            0.040743,            0.025805,           0.0081539,             0.00571,             0.00571,             0.00571
                  67,            0.028628,            0.037058,           0.0056303,              0.7344,              0.8037,             0.83373,              0.6328,            0.039195,            0.024826,           0.0091518,            0.005644,            0.005644,            0.005644
                  68,            0.030736,             0.03816,           0.0053524,             0.73083,             0.78921,             0.84608,              0.6128,            0.038097,            0.025024,            0.011937,            0.005578,            0.005578,            0.005578
                  69,            0.030086,            0.039842,           0.0060099,             0.74252,             0.80939,             0.84838,             0.62738,            0.041047,            0.025521,            0.009177,            0.005512,            0.005512,            0.005512
                  70,            0.027503,            0.039053,            0.006152,             0.82768,             0.77936,             0.87443,             0.60585,            0.037845,            0.024411,            0.011382,            0.005446,            0.005446,            0.005446
                  71,            0.028574,            0.037889,           0.0049638,             0.81901,             0.76938,             0.85727,             0.62397,            0.039351,             0.02286,           0.0084927,             0.00538,             0.00538,             0.00538
                  72,            0.028605,            0.040357,           0.0061832,             0.77843,             0.84736,             0.88315,             0.62879,            0.039148,            0.023143,           0.0070621,            0.005314,            0.005314,            0.005314
                  73,            0.027847,            0.037381,           0.0051177,             0.74773,             0.80721,             0.85808,             0.58474,            0.040226,            0.022967,           0.0061249,            0.005248,            0.005248,            0.005248
                  74,             0.02863,            0.037565,           0.0064635,             0.78647,              0.7682,             0.84226,             0.62023,            0.039428,            0.024588,           0.0058399,            0.005182,            0.005182,            0.005182
                  75,            0.026745,            0.039331,           0.0057439,             0.80667,             0.76643,              0.8524,             0.62611,            0.037401,            0.024404,            0.006657,            0.005116,            0.005116,            0.005116
                  76,            0.028317,            0.034354,           0.0061501,             0.85564,             0.76807,             0.86803,             0.63601,            0.038542,             0.02617,           0.0046909,             0.00505,             0.00505,             0.00505
                  77,            0.028653,             0.04106,           0.0058739,             0.87698,             0.77593,             0.83956,             0.60109,            0.039757,            0.027011,           0.0040071,            0.004984,            0.004984,            0.004984
                  78,            0.027915,            0.037025,           0.0050055,             0.92048,             0.76797,             0.85023,             0.63957,            0.037571,             0.02634,            0.003134,            0.004918,            0.004918,            0.004918
                  79,            0.028715,            0.039273,           0.0061935,             0.86839,             0.76852,             0.86045,             0.63833,            0.036995,            0.025804,            0.003069,            0.004852,            0.004852,            0.004852
                  80,             0.02798,            0.036804,           0.0054934,              0.9181,             0.76792,             0.87425,              0.6281,            0.036218,            0.024953,           0.0031317,            0.004786,            0.004786,            0.004786
                  81,            0.027092,            0.037827,           0.0058454,             0.79032,             0.80632,             0.87999,             0.64871,            0.036438,            0.023445,           0.0031443,             0.00472,             0.00472,             0.00472
                  82,            0.026764,            0.034478,           0.0050202,             0.86551,             0.77738,             0.86992,             0.65252,            0.038072,             0.02459,           0.0038544,            0.004654,            0.004654,            0.004654
                  83,            0.028555,             0.03996,           0.0054456,             0.85844,             0.79742,             0.87951,             0.65023,            0.035901,            0.025281,           0.0039825,            0.004588,            0.004588,            0.004588
                  84,            0.028065,            0.037448,           0.0052412,             0.86064,             0.80626,              0.8921,             0.68303,            0.035914,            0.024549,           0.0040913,            0.004522,            0.004522,            0.004522
                  85,            0.026632,            0.037569,           0.0052842,             0.86048,             0.80562,             0.89951,             0.67166,            0.034948,            0.024377,           0.0038498,            0.004456,            0.004456,            0.004456
                  86,             0.02783,            0.038998,           0.0052403,             0.74123,             0.89263,              0.9027,             0.65572,            0.035743,            0.023734,           0.0034321,             0.00439,             0.00439,             0.00439
                  87,            0.026444,            0.040537,           0.0061782,             0.79836,             0.86667,             0.91301,             0.65699,            0.039391,            0.023118,           0.0032095,            0.004324,            0.004324,            0.004324
                  88,            0.028506,            0.037616,           0.0053194,             0.80034,             0.86667,             0.92109,             0.69758,            0.035136,            0.021848,           0.0029297,            0.004258,            0.004258,            0.004258
                  89,             0.02643,            0.040278,           0.0046399,             0.80987,             0.88704,             0.93563,             0.66787,            0.036509,            0.020844,           0.0027666,            0.004192,            0.004192,            0.004192
                  90,            0.027509,            0.036233,           0.0054553,             0.77269,             0.88672,             0.92475,             0.69172,            0.037116,            0.021578,           0.0027695,            0.004126,            0.004126,            0.004126
                  91,            0.026965,            0.038054,           0.0053131,              0.7991,             0.86706,             0.93536,             0.66672,            0.035789,            0.021949,           0.0027454,             0.00406,             0.00406,             0.00406
                  92,            0.026028,             0.03771,           0.0041684,             0.78607,             0.90553,             0.94218,             0.68438,             0.03552,             0.02162,           0.0027843,            0.003994,            0.003994,            0.003994
                  93,            0.026772,            0.037834,           0.0055214,              0.8135,             0.90006,             0.94839,             0.67186,            0.033568,             0.02155,           0.0029955,            0.003928,            0.003928,            0.003928
                  94,            0.025044,            0.033693,           0.0044763,             0.79186,             0.90066,             0.94126,             0.68819,            0.035035,            0.021425,           0.0029966,            0.003862,            0.003862,            0.003862
                  95,            0.025544,            0.035842,           0.0048042,             0.75623,             0.88148,             0.93298,             0.71105,            0.034282,            0.021564,           0.0034235,            0.003796,            0.003796,            0.003796
                  96,            0.025343,            0.037541,           0.0048335,             0.85922,             0.81852,               0.922,             0.69232,            0.033264,            0.021832,           0.0034527,             0.00373,             0.00373,             0.00373
                  97,            0.026893,            0.036087,           0.0057229,             0.86245,             0.80963,             0.90124,             0.69464,            0.035099,            0.022264,           0.0030304,            0.003664,            0.003664,            0.003664
                  98,            0.025405,            0.039022,           0.0050577,              0.7715,             0.87106,             0.91014,             0.66643,            0.036216,            0.022111,           0.0028639,            0.003598,            0.003598,            0.003598
                  99,            0.026023,            0.035299,           0.0050845,             0.77222,             0.86868,             0.88961,             0.66441,            0.037303,            0.023563,           0.0025852,            0.003532,            0.003532,            0.003532
                 100,            0.024803,            0.036436,           0.0052132,             0.75253,             0.86667,             0.91094,              0.6655,            0.034973,            0.021884,           0.0025566,            0.003466,            0.003466,            0.003466
                 101,            0.024721,            0.036104,           0.0045839,               0.841,             0.81111,             0.90741,             0.68365,            0.036174,            0.022232,           0.0026648,              0.0034,              0.0034,              0.0034
                 102,            0.024084,            0.034053,           0.0049495,             0.85809,             0.81111,             0.88813,              0.6739,            0.037032,            0.023508,           0.0027552,            0.003334,            0.003334,            0.003334
                 103,            0.024375,            0.036244,           0.0047878,             0.80198,             0.81111,             0.88312,             0.62458,             0.03683,            0.023486,           0.0023809,            0.003268,            0.003268,            0.003268
                 104,            0.024051,             0.03573,           0.0051034,             0.80229,             0.81111,             0.86898,             0.66021,            0.036845,            0.024146,           0.0024513,            0.003202,            0.003202,            0.003202
                 105,            0.024932,            0.035562,           0.0052429,             0.78226,             0.80371,             0.89973,              0.6656,             0.03566,            0.023234,           0.0021157,            0.003136,            0.003136,            0.003136
                 106,            0.025791,            0.036638,           0.0053309,             0.75253,             0.82626,             0.91484,             0.68257,            0.034015,             0.02239,           0.0020785,             0.00307,             0.00307,             0.00307
                 107,            0.024753,            0.036786,             0.00444,             0.78396,             0.79646,             0.89765,             0.68127,            0.036067,            0.023591,           0.0022797,            0.003004,            0.003004,            0.003004
                 108,            0.024216,            0.034416,            0.004174,              0.7884,             0.79357,             0.89926,              0.6703,            0.035119,             0.02347,           0.0022785,            0.002938,            0.002938,            0.002938
                 109,            0.023402,            0.032281,             0.00444,             0.79526,             0.78851,             0.90308,             0.65926,            0.035284,            0.023023,            0.002298,            0.002872,            0.002872,            0.002872
                 110,            0.023663,            0.034904,           0.0046356,             0.73851,              0.8773,             0.91533,             0.66733,            0.034781,             0.02411,           0.0023386,            0.002806,            0.002806,            0.002806
                 111,            0.022851,            0.034443,           0.0048569,             0.86088,             0.78579,             0.91879,             0.67838,             0.03466,            0.024294,           0.0027489,             0.00274,             0.00274,             0.00274
                 112,            0.022485,            0.034991,           0.0034579,             0.78621,              0.8037,              0.9154,             0.68988,            0.034364,            0.023442,           0.0025183,            0.002674,            0.002674,            0.002674
                 113,            0.024083,            0.034422,           0.0042257,             0.86138,             0.78875,             0.88941,             0.64134,            0.035475,            0.023356,           0.0024857,            0.002608,            0.002608,            0.002608
                 114,            0.022717,            0.036481,           0.0040779,             0.85386,              0.7869,             0.87037,             0.66298,            0.036105,            0.024437,           0.0026253,            0.002542,            0.002542,            0.002542
                 115,            0.022966,            0.032571,           0.0040619,             0.85894,             0.77467,             0.83951,             0.65778,            0.036164,            0.024643,           0.0027941,            0.002476,            0.002476,            0.002476
                 116,            0.023837,            0.037108,           0.0042848,             0.85909,              0.7987,             0.87619,             0.66968,            0.036256,            0.024319,           0.0028845,             0.00241,             0.00241,             0.00241
                 117,            0.023165,             0.03474,           0.0036091,             0.86625,             0.79129,             0.88078,             0.67758,            0.036269,            0.023546,           0.0031826,            0.002344,            0.002344,            0.002344
                 118,             0.02376,            0.034593,           0.0037976,             0.78082,             0.82263,             0.88419,             0.67875,            0.035434,            0.023359,           0.0035906,            0.002278,            0.002278,            0.002278
                 119,            0.022761,            0.035411,           0.0035172,             0.78321,             0.82836,             0.88789,             0.67502,            0.035642,            0.022876,           0.0036015,            0.002212,            0.002212,            0.002212
                 120,            0.021972,            0.033154,           0.0034635,             0.78501,             0.82652,             0.88133,             0.68055,             0.03568,            0.022833,           0.0035786,            0.002146,            0.002146,            0.002146
                 121,            0.022346,            0.035379,           0.0044178,             0.79992,             0.81972,             0.87677,             0.67482,            0.036425,             0.02357,           0.0034807,             0.00208,             0.00208,             0.00208
                 122,            0.022825,             0.03328,           0.0044806,             0.80703,             0.84299,             0.87788,             0.68213,            0.036328,            0.022717,           0.0034853,            0.002014,            0.002014,            0.002014
                 123,            0.021736,             0.03444,           0.0037602,               0.807,             0.83944,             0.88832,             0.70208,            0.035719,            0.023048,           0.0035534,            0.001948,            0.001948,            0.001948
                 124,            0.021952,            0.033086,           0.0042552,             0.80345,             0.84043,             0.87831,             0.68261,             0.03593,            0.023011,           0.0034939,            0.001882,            0.001882,            0.001882
                 125,            0.021865,            0.035194,           0.0035859,             0.80696,             0.82053,             0.87463,             0.65621,            0.037573,            0.023708,           0.0034819,            0.001816,            0.001816,            0.001816
                 126,            0.023169,            0.034338,           0.0044787,             0.85913,             0.80415,             0.87328,             0.66785,            0.037216,            0.023871,           0.0034927,             0.00175,             0.00175,             0.00175
                 127,             0.02241,             0.03339,           0.0039467,             0.80845,             0.81452,              0.8792,             0.67812,            0.035814,            0.023447,           0.0037376,            0.001684,            0.001684,            0.001684
                 128,            0.021557,            0.033918,           0.0046068,             0.80561,             0.81467,             0.89542,             0.69309,            0.035183,            0.022998,           0.0037731,            0.001618,            0.001618,            0.001618
                 129,            0.020963,            0.033388,           0.0035472,             0.78026,             0.83938,             0.89735,             0.69179,            0.035408,            0.022994,           0.0038469,            0.001552,            0.001552,            0.001552
                 130,            0.020559,            0.030177,           0.0036094,              0.7786,             0.83962,             0.89692,              0.6839,            0.035475,            0.023128,           0.0039499,            0.001486,            0.001486,            0.001486
                 131,            0.022925,            0.033308,           0.0046586,             0.77817,             0.83336,             0.89807,              0.6898,            0.035696,            0.023495,           0.0036987,             0.00142,             0.00142,             0.00142
                 132,             0.02078,            0.032556,           0.0048814,             0.77783,              0.8295,             0.90045,             0.66871,            0.035631,            0.023429,           0.0035883,            0.001354,            0.001354,            0.001354
                 133,            0.021386,            0.032113,           0.0031949,             0.77472,             0.85348,             0.90322,             0.68669,            0.035456,            0.023534,           0.0034956,            0.001288,            0.001288,            0.001288
                 134,            0.021253,             0.03566,           0.0040341,                0.78,             0.86413,             0.90361,             0.68483,            0.035459,            0.023652,           0.0032804,            0.001222,            0.001222,            0.001222
                 135,            0.020812,            0.032405,           0.0039525,             0.77969,             0.87407,             0.90148,             0.69099,             0.03532,            0.023655,           0.0030624,            0.001156,            0.001156,            0.001156
                 136,            0.020334,            0.029996,           0.0038164,             0.77831,             0.87407,             0.90623,             0.69209,            0.035236,            0.023582,           0.0030121,             0.00109,             0.00109,             0.00109
                 137,            0.021934,            0.032608,           0.0045316,             0.77658,             0.86968,             0.91159,             0.70029,            0.035425,            0.023807,           0.0030258,            0.001024,            0.001024,            0.001024
                 138,            0.021267,            0.032602,           0.0040378,              0.7801,             0.86702,             0.91735,             0.70098,            0.035256,            0.023542,           0.0029474,            0.000958,            0.000958,            0.000958
                 139,            0.020579,            0.031671,           0.0046484,             0.77253,             0.85972,             0.90967,             0.69264,            0.035086,            0.023402,           0.0029194,            0.000892,            0.000892,            0.000892
                 140,            0.021105,            0.033479,            0.003468,             0.84877,             0.80214,             0.90524,             0.69632,            0.035136,            0.023406,           0.0028696,            0.000826,            0.000826,            0.000826
                 141,            0.020965,            0.032993,           0.0043805,             0.84658,             0.80051,             0.89314,             0.69025,            0.035291,            0.023513,           0.0028393,             0.00076,             0.00076,             0.00076
                 142,            0.020289,            0.035035,           0.0043205,             0.84342,             0.80072,             0.88646,             0.68064,            0.035418,            0.023607,           0.0029016,            0.000694,            0.000694,            0.000694
                 143,            0.021112,             0.03141,           0.0042555,             0.84109,             0.80297,               0.888,             0.68213,            0.035468,            0.023477,           0.0029085,            0.000628,            0.000628,            0.000628
                 144,            0.020503,            0.030258,           0.0039893,             0.84332,             0.80073,             0.89601,             0.68732,            0.035317,             0.02334,            0.002873,            0.000562,            0.000562,            0.000562
                 145,            0.019804,            0.030473,           0.0039481,             0.85374,              0.7825,             0.90362,               0.692,            0.035136,             0.02317,           0.0028633,            0.000496,            0.000496,            0.000496
                 146,            0.020424,            0.029665,           0.0045744,             0.85223,             0.75581,             0.89924,             0.68714,             0.03523,            0.023081,           0.0028622,             0.00043,             0.00043,             0.00043
                 147,             0.02041,            0.032958,           0.0042316,             0.86296,             0.78617,             0.90421,             0.69121,             0.03538,            0.023069,           0.0027798,            0.000364,            0.000364,            0.000364
                 148,            0.021722,            0.032138,           0.0035714,             0.85523,              0.7795,             0.90272,             0.68821,            0.035443,            0.023089,            0.002813,            0.000298,            0.000298,            0.000298
                 149,            0.019065,            0.031206,           0.0030866,               0.855,             0.77948,              0.8981,             0.69009,             0.03558,             0.02317,           0.0027838,            0.000232,            0.000232,            0.000232
